OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
10-01-2018;393808409;17436;50735.53;80950.88
10-01-2018;393808409;312741916;75380.18;80831.75
10-01-2018;434141714;13630;7489.01;13340.14
10-01-2018;529721817;13630;10247.68;46058.58
10-01-2018;409685020;13630;90400.51;92985.43
10-01-2018;17627064;13630;48450.98;41636.27
10-01-2018;8736635;13630;83788.46;98868.37
10-01-2018;451932940;13630;99552.76;3410.53
10-01-2018;409685020;13630;51671.51;13469.02
10-01-2018;409685020;13630;92410.9;23232.08
10-01-2018;434141714;13630;88353.89;66165.85
10-01-2018;393808409;17436;94252.79;8022.73
10-01-2018;409685020;13630;71736.46;24580.3
10-01-2018;17627064;13630;20311.01;73631.23
10-01-2018;37051;13630;9387.7;59955.16
10-01-2018;37051;13630;67636.33;85794.96
10-01-2018;37051;13630;34269.55;32149.12
10-01-2018;10006159;13630;15246.52;28919.95
10-01-2018;46179628;13630;57929.63;7745.53
10-01-2018;393808409;17434;76837.2;59699.63
10-01-2018;1761691;13630;92010.49;9671.74
10-01-2018;409685020;13630;93928.22;84043.58
10-01-2018;10006159;13630;60314.4;11968.5
10-01-2018;37051;13630;85898.69;84848.94
10-01-2018;1761691;13630;7021.62;47480.58
10-01-2018;434141714;13630;25773.39;28182.66
10-01-2018;1761691;13630;41483.21;35514.47
10-01-2018;26899;17436;51168.95;22471.99
10-01-2018;17436;13630;5531.18;95691.19
10-01-2018;1972647;13630;54462.98;16876.7
10-01-2018;10006159;13630;73295.3;77884.02
10-01-2018;393808409;30277;31853.54;24670.06
10-01-2018;37051;13630;25134.55;63697.51
10-01-2018;529721816;13630;70556.22;41718.09
10-01-2018;37051;13630;6613.9;76389.97
10-01-2018;1761691;13630;63110.16;43682.00
10-01-2018;37051;13630;23140.75;86339.12
10-01-2018;37051;13630;7275.66;48668.29
10-01-2018;37051;13630;78134.35;80151.48
10-01-2018;15698716;13630;92871.67;78758.09
10-01-2018;409685020;13630;72060.88;46084.4
10-01-2018;17436;13630;1813.89;50870.9
10-01-2018;1761691;13630;95469.63;18805.28
10-01-2018;30277;13630;8266.95;39800.73
10-01-2018;4243715;13630;27840.31;69709.5
10-01-2018;37051;13630;45796.65;31224.93
10-01-2018;17436;13630;85629.55;8690.74
10-01-2018;37051;13630;84369.69;17145.04
10-01-2018;37051;13630;73369.24;64484.44
10-01-2018;17436;17440;25761.67;66928.3
10-01-2018;2639288;13630;88358.47;49008.85
10-01-2018;12048338;13630;28530.94;30162.37
10-01-2018;13630;17436;33819.69;33049.04
10-01-2018;393808409;17436;76850.95;19617.56
10-01-2018;409685020;13630;15665.95;44040.62
10-01-2018;13985;13630;1230.08;77592.05
10-01-2018;1761691;13630;41775.59;56276.87
10-01-2018;409685020;13630;67747.61;68764.93
10-01-2018;393806608;17437;96689.3;40120.5
10-01-2018;37051;13630;64470.79;52974.85
10-01-2018;1761691;13630;33407.01;16352.88
10-01-2018;10006159;13630;72943.03;92243.45
10-01-2018;393808409;17132;85080.71;47479.85
10-01-2018;1761691;13630;60827.03;96510.00
10-01-2018;26899;17436;50823.55;33037.33
10-01-2018;393808409;17436;15596.59;66492.82
10-01-2018;37051;13630;29160.33;21402.61
10-01-2018;247574036;13630;8920.46;5880.57
10-01-2018;13630;17436;79133.44;78664.84
10-01-2018;10006159;13630;70488.46;11135.58
10-01-2018;393808409;17436;62845.9;9497.03
10-01-2018;10006159;13630;17392.79;69615.9
10-01-2018;409685020;13630;25986.38;13544.26
10-01-2018;37051;13630;99989.86;82318.85
10-01-2018;37051;13630;48811.24;48840.48
10-01-2018;37051;13630;70119.89;6776.26
10-01-2018;37051;13630;80837.32;98704.7
10-01-2018;1761691;13630;59171.75;73439.18
10-01-2018;434141714;13630;96488.7;89357.97
10-01-2018;1761691;13630;26672.37;84643.25
10-01-2018;34157174;13630;66086.37;92447.54
10-01-2018;10006159;13630;86110.37;44826.28
10-01-2018;10006159;13630;65443.23;10150.54
10-01-2018;529721998;13630;83472.62;20909.04
10-01-2018;1761691;13630;34941.71;38236.07
10-01-2018;409685020;13630;79900.52;59535.2
10-01-2018;13985;13630;49617.53;81863.58
10-01-2018;8736635;13630;22590.76;59393.39
10-01-2018;13630;17436;29897.14;72932.89
10-01-2018;10006159;13630;74562.3;33891.95
10-01-2018;1761691;13630;96320.33;30946.92
10-01-2018;37051;13630;3286.25;31660.87
10-01-2018;37051;13630;31742.03;74768.34
10-01-2018;1761691;13630;39931.99;25649.03
10-01-2018;393808409;17436;10760.58;35592.83
10-01-2018;37051;13630;90523.82;45219.82
10-01-2018;17436;17434;71112.39;56598.83
10-01-2018;1235426;17436;55961.87;28289.13
10-01-2018;13630;17436;19647.57;865.41
10-01-2018;393808409;17436;90524.94;60928.09
10-01-2018;311159924;13630;51780.33;79890.38
10-01-2018;10006159;13630;41854.05;98428.77
10-01-2018;1761691;13630;30704.06;92710.65
10-01-2018;1761691;13630;66169.64;10734.45
10-01-2018;41529;13630;71637.59;33734.05
10-01-2018;311159924;13630;7331.13;92809.03
10-01-2018;15698716;13630;20304.89;29958.62
10-01-2018;434141714;13630;16304.12;97828.4
10-01-2018;37051;13630;67215.88;26042.37
10-01-2018;8736635;13630;70475.31;76203.81
10-01-2018;37051;13630;45743.37;73996.44
10-01-2018;393808409;17436;66128.85;6054.1
10-01-2018;393808409;17436;94834.9;35862.38
10-01-2018;18880783;13630;87824.33;69265.1
10-01-2018;13985;13630;82728.99;13115.7
10-01-2018;393808409;17436;20321.48;81677.47
10-01-2018;13985;13630;52823.27;16416.35
10-01-2018;409685020;13630;32320.72;27024.39
10-01-2018;17436;312741916;23657.57;69455.9
10-01-2018;409685020;13630;42395.32;3379.62
10-01-2018;37051;13630;8502.39;47263.13
10-01-2018;529829270;13630;18458.06;31065.46
10-01-2018;393808409;17436;65551.45;6827.94
10-01-2018;1761691;13630;43048.22;38328.27
10-01-2018;17436;13630;82641.2;26437.17
10-01-2018;37051;13630;4492.94;65390.94
10-01-2018;37051;13630;74861.85;56653.79
10-01-2018;37051;13630;66982.19;46615.24
10-01-2018;393808409;17436;15752.76;29678.38
10-01-2018;13985;13630;67693.87;13433.05
10-01-2018;13630;17436;5826.34;86491.12
10-01-2018;393808409;17436;92411.92;24460.85
10-01-2018;15698716;13985;50150.4;39651.85
10-01-2018;18880783;13630;19833.43;43962.45
10-01-2018;174938117;13630;99414.52;58699.44
10-01-2018;17436;13630;1208.02;75718.27
10-01-2018;37051;13630;73305.49;88933.37
10-01-2018;13630;17436;7269.27;11294.82
10-01-2018;17436;13630;80824.38;9177.08
10-01-2018;393808409;312741916;44382.37;77476.11
10-01-2018;393808409;30277;62299.55;92317.27
10-01-2018;10006159;13630;34656.04;57590.84
10-01-2018;409685020;13630;69769.49;87303.67
10-01-2018;37051;13630;28292.71;68576.02
10-01-2018;8736635;13630;46094.73;14.59
10-01-2018;6077138;13630;40457.45;29483.91
10-01-2018;1761691;13630;55947.02;34807.25
11-01-2018;409685020;13630;27840.47;58652.79
11-01-2018;92629528;13630;86914.98;38291.48
11-01-2018;451932940;13630;75027.92;64965.98
11-01-2018;10006159;13630;65527.38;44256.24
11-01-2018;434141714;13630;14046.54;55946.69
11-01-2018;13619;13631;15370.54;11762.21
11-01-2018;57223170;13630;76685.76;55686.23
11-01-2018;393808409;312741916;65830.87;11364.56
11-01-2018;393808409;17436;24091.34;78052.31
11-01-2018;409685106;34157147;21995.66;2349.9
11-01-2018;10006159;13985;71023.89;75595.83
11-01-2018;10006159;13630;73794.8;20704.63
11-01-2018;393808409;17436;93036.88;96245.13
11-01-2018;434141714;13630;39666.44;60290.87
11-01-2018;37051;13630;73446.36;55361.54
11-01-2018;37051;13630;93506.69;29048.49
11-01-2018;393808409;312741916;34371.06;60220.47
11-01-2018;1761691;13630;27224.85;82297.19
11-01-2018;67304576;13630;76260.8;46351.76
11-01-2018;174938117;13630;53433.32;58428.91
11-01-2018;37051;13630;33422.8;77670.09
11-01-2018;393808409;17434;4079.48;11341.8
11-01-2018;312741916;13630;13277.07;35600.36
11-01-2018;409685020;13630;98668.23;52384.05
11-01-2018;1761691;13630;46628.34;68090.39
11-01-2018;92629528;13630;2364.49;11481.34
11-01-2018;15698716;13630;5079.74;29741.82
11-01-2018;303427410;13630;55511.87;20877.35
11-01-2018;393808409;17132;54897.91;26581.42
11-01-2018;1761691;13630;98582.36;48474.28
11-01-2018;434141714;13630;20327.52;59034.07
11-01-2018;17436;312741916;73304.73;48417.61
11-01-2018;1761691;13630;16167.17;42595.39
11-01-2018;312741916;13630;94059.4;52946.56
11-01-2018;393808409;17436;2037.99;19264.19
11-01-2018;13630;17436;69793.48;57514.14
11-01-2018;37051;13630;55722.4;26075.14
11-01-2018;525814677;13630;13691.7;84300.96
11-01-2018;13683;13630;11196.19;72463.03
11-01-2018;311161686;13630;73088.68;39665.21
11-01-2018;12048338;13630;64335.51;42030.94
11-01-2018;1761691;13630;71772.21;78526.1
11-01-2018;393808409;17436;85103.36;49018.56
11-01-2018;10006159;13630;49925.84;89268.97
11-01-2018;1972647;13630;86801.89;25807.21
11-01-2018;8736635;13630;30771.47;96588.32
11-01-2018;1761691;13630;5385.83;26738.05
11-01-2018;1761691;13630;6846.52;49589.97
11-01-2018;17434;17436;20265.48;98138.88
11-01-2018;6876829;13630;64288.36;15315.06
11-01-2018;393808409;17436;54864.55;68461.71
11-01-2018;1761691;13630;9898.19;2350.74
11-01-2018;434141714;13630;94165.53;16056.19
11-01-2018;409685020;13630;95782.3;16275.92
11-01-2018;1761691;13630;2204.85;28600.55
11-01-2018;13630;17436;60542.56;19233.42
11-01-2018;8736635;13630;68612.36;70354.56
11-01-2018;490890699;17132;27000.37;5430.89
11-01-2018;311159924;13630;8052.63;23230.57
11-01-2018;13630;17436;37686.58;2969.06
11-01-2018;13630;17436;68402.6;24830.87
11-01-2018;10006159;13985;49534.88;7423.82
11-01-2018;409685020;13630;46002.24;76640.00
11-01-2018;393808409;17436;7104.11;75987.89
11-01-2018;393808409;17436;24214.03;77980.06
11-01-2018;8736635;13630;99616.03;66060.74
11-01-2018;311159924;13630;40924.74;82986.87
11-01-2018;34156914;34156728;42015.95;58501.04
11-01-2018;13630;17436;58087.13;67554.51
11-01-2018;311159924;13630;94802.02;87308.21
11-01-2018;451932940;13630;77619.11;10468.4
11-01-2018;37051;13630;8502.4;55414.25
11-01-2018;369499163;184239035;96161.77;57771.84
11-01-2018;8736635;13630;2019.21;13438.46
11-01-2018;10006159;13985;49968.62;44533.1
11-01-2018;37051;13630;52559.03;88668.08
11-01-2018;311159924;13630;22969.75;13823.24
11-01-2018;37051;13630;22738.88;866.78
11-01-2018;393808409;17244;45101.71;17002.31
11-01-2018;12048338;13630;78338.63;18379.55
11-01-2018;37051;13630;94036.25;95398.33
11-01-2018;409685106;13631;82336.66;43129.59
11-01-2018;1761691;13630;11587.42;2558.51
11-01-2018;92629528;13630;77734.46;26699.49
11-01-2018;529829152;13630;37909.07;21802.39
11-01-2018;57223170;13630;92739.1;85671.74
11-01-2018;37051;13630;33698.96;46188.98
11-01-2018;8736635;13630;58383.32;64564.37
11-01-2018;1761691;13630;82602.7;51554.09
11-01-2018;434141714;13630;20862.28;95970.85
11-01-2018;409685020;13630;21173.1;59663.14
11-01-2018;37051;13630;64655.97;47183.78
11-01-2018;1761691;13630;91803.3;22354.91
11-01-2018;8736635;13630;66927.52;86026.45
11-01-2018;10006159;13630;99989.18;20354.58
11-01-2018;393808409;17436;76880.59;52123.38
11-01-2018;434141714;13630;62952.84;77138.68
11-01-2018;409685020;13630;30437.8;89206.53
11-01-2018;10006159;13630;13026.91;86236.86
11-01-2018;37051;13630;82113.74;34070.84
11-01-2018;41413657;13630;79574.23;94758.31
11-01-2018;37051;13630;99110.2;83667.58
11-01-2018;1761691;13630;90722.08;10942.35
11-01-2018;409685020;13630;53232.45;5572.45
11-01-2018;13630;17440;65377.33;43601.16
11-01-2018;15698716;13630;96837.64;66274.81
11-01-2018;409685020;13630;76665.45;42994.6
11-01-2018;393808409;30277;65563.33;85839.55
11-01-2018;393808409;17436;17753.25;49264.18
11-01-2018;409685020;13630;29156.04;11576.6
11-01-2018;17436;13630;22913.09;54615.05
11-01-2018;393059422;34157147;78822.87;861.91
11-01-2018;10006159;13985;98941.07;23176.9
11-01-2018;1761691;13630;74878.28;46725.87
11-01-2018;409685020;13630;32425.84;40497.06
11-01-2018;393808409;312741916;98635.21;62176.94
11-01-2018;30277;13630;46312.4;19972.48
11-01-2018;409685020;13630;79638.43;11895.17
11-01-2018;393808409;17436;70605.49;17888.42
11-01-2018;1761691;13630;52756.23;57180.63
11-01-2018;10006159;13630;65956.08;63765.15
11-01-2018;393808409;17436;52301.25;76654.63
11-01-2018;37051;13630;63349.18;42443.92
11-01-2018;41413657;13630;37962.92;80706.09
11-01-2018;13630;17436;26402.86;59593.84
11-01-2018;30277;13630;783.13;35940.00
11-01-2018;37051;13630;40851.91;60936.61
11-01-2018;17627064;13630;34932.76;78515.31
11-01-2018;393808409;312741916;17935.21;73988.48
11-01-2018;1761691;13630;30393.45;23147.91
11-01-2018;393808409;30277;51439.41;51867.66
11-01-2018;393808409;17436;67749.39;11689.73
11-01-2018;13883;17436;63573.64;76476.06
11-01-2018;409685020;13630;78169.98;47270.94
11-01-2018;13985;13630;60883.01;18319.56
11-01-2018;10006159;13985;43020.17;83709.32
11-01-2018;434141714;13630;13029.33;81457.29
11-01-2018;6077138;13630;88231.23;86262.27
11-01-2018;10006159;13630;97058.98;16785.79
11-01-2018;13630;17436;81568.00;25343.93
11-01-2018;490890699;17132;82770.75;75661.41
11-01-2018;13630;17436;82665.87;73277.75
11-01-2018;393808409;17436;1433.67;33567.97
11-01-2018;409685020;13630;40692.24;64247.61
11-01-2018;4243715;13630;93960.96;10031.88
11-01-2018;331483502;13630;35043.09;22044.9
11-01-2018;17436;312741916;69756.08;20505.62
11-01-2018;41413657;13630;68870.36;29529.72
11-01-2018;393808409;17436;40241.22;30471.23
11-01-2018;26899;13630;23925.57;24232.19
11-01-2018;30277;13630;60763.48;80983.1
11-01-2018;409685020;13630;64415.41;39432.19
11-01-2018;37051;13630;41051.14;89014.36
11-01-2018;17436;13630;22202.27;37910.89
11-01-2018;1761691;13630;77722.4;16500.76
11-01-2018;17439;17132;3859.24;705.96
11-01-2018;529829539;17436;49649.89;13059.32
11-01-2018;393808409;17436;96425.67;52873.07
11-01-2018;1761691;13630;85435.63;8441.63
11-01-2018;41529;13630;75937.34;57534.61
11-01-2018;15698716;13630;86507.94;13213.07
11-01-2018;17132;13630;69315.84;30639.09
11-01-2018;393808409;25686468;38825.18;11890.53
11-01-2018;409685020;13630;13239.05;53270.55
11-01-2018;409685020;13630;11928.53;12156.8
11-01-2018;393808409;17436;10494.46;57822.46
11-01-2018;10006159;13985;97768.89;45983.41
11-01-2018;10006159;13630;64776.13;23821.89
11-01-2018;409685020;13630;64675.77;4868.14
11-01-2018;12048338;13630;11188.64;79156.07
11-01-2018;37051;13630;50068.73;44551.48
11-01-2018;1761691;13630;64953.57;43610.85
11-01-2018;1761691;13630;23091.19;31468.76
11-01-2018;409684688;13632;74917.97;55191.71
11-01-2018;13630;17436;28947.26;44807.7
11-01-2018;434141714;13630;87064.33;26749.16
11-01-2018;1761691;13630;43684.3;93241.41
11-01-2018;92629528;13630;54871.28;99588.66
11-01-2018;303427410;13630;92873.63;77654.46
11-01-2018;1761691;13630;92702.75;52979.67
11-01-2018;13630;17436;1171.16;32696.73
11-01-2018;393808409;312741916;95733.34;75491.29
11-01-2018;1761691;13630;62484.17;68635.37
11-01-2018;311159924;13630;24527.84;14325.66
11-01-2018;37051;13630;17927.46;7614.31
11-01-2018;12048338;13630;32029.14;35504.36
11-01-2018;324116366;13630;52993.12;40890.91
11-01-2018;13630;17436;1145.46;9599.13
11-01-2018;37051;13630;44681.83;44233.82
11-01-2018;1761691;13630;85830.8;67772.44
11-01-2018;393808409;17436;56698.23;303.38
11-01-2018;37051;13630;80019.71;55612.83
11-01-2018;393808409;17436;5398.21;65365.74
11-01-2018;10006159;13985;57411.12;90642.51
11-01-2018;37051;13630;23637.87;57478.87
11-01-2018;393808409;17436;76801.55;65846.93
11-01-2018;10006159;13630;37564.88;6921.98
11-01-2018;13630;17436;54647.35;12552.9
11-01-2018;393808409;17436;13186.85;89481.42
11-01-2018;8736635;13630;57936.51;41018.65
11-01-2018;17436;13630;39083.06;6947.12
11-01-2018;409685020;13630;90696.07;81940.37
11-01-2018;13630;17436;85698.61;88209.79
11-01-2018;393059430;81940552;36348.29;88366.13
11-01-2018;37051;13630;37475.23;40702.08
11-01-2018;13630;331483502;67361.1;49571.85
11-01-2018;393808409;17436;77957.83;72722.46
11-01-2018;409685020;13630;8592.5;6569.38
11-01-2018;311159924;13630;98062.47;53144.46
11-01-2018;17436;17434;66133.8;86122.04
11-01-2018;393808409;17436;26114.24;1329.4
11-01-2018;331483502;13630;80172.59;55492.34
11-01-2018;409685020;13630;14536.29;86676.5
11-01-2018;25929620;13630;48057.26;66179.97
11-01-2018;17436;13630;30372.33;59081.97
11-01-2018;311161686;13630;50617.79;83764.89
11-01-2018;10006159;13630;51180.93;76526.87
11-01-2018;14050;13630;49712.81;42396.83
11-01-2018;1761691;13630;88513.16;16368.00
11-01-2018;17436;13630;43978.96;42873.45
11-01-2018;17436;312741916;6067.81;24772.22
11-01-2018;312741916;13630;40214.36;1595.7
11-01-2018;2639288;13630;30201.33;85394.05
11-01-2018;17436;13630;72416.31;35627.34
11-01-2018;2682057;13630;60066.45;20781.15
11-01-2018;2682057;13630;98674.94;39301.1
11-01-2018;393808409;17436;90810.81;38109.1
11-01-2018;10006159;13985;96510.99;53619.35
11-01-2018;37051;13630;93623.61;38753.33
11-01-2018;92629528;13630;48120.35;16070.93
11-01-2018;409685020;13630;47291.76;86966.08
11-01-2018;311159924;13630;72131.02;88656.16
11-01-2018;17244;17436;17228.94;17073.91
11-01-2018;13630;17436;91968.69;66471.00
11-01-2018;41413657;13630;89090.46;52571.46
11-01-2018;409685020;13630;49442.82;4130.28
11-01-2018;17436;17132;77916.68;6348.16
11-01-2018;393808409;17436;87717.73;56315.57
11-01-2018;17437;17436;86723.44;52588.9
11-01-2018;13630;331483502;91119.68;74602.74
11-01-2018;1761691;13630;7457.65;46732.2
11-01-2018;393808409;17436;5481.07;21183.14
11-01-2018;409685020;13630;97191.08;47128.78
11-01-2018;393808409;312741916;37384.24;44804.54
11-01-2018;1761691;13630;15280.2;97833.16
11-01-2018;92629528;13630;58467.77;35804.92
11-01-2018;393808409;17434;3334.08;16109.98
11-01-2018;37051;13630;31529.61;23296.75
11-01-2018;409685020;13630;41846.13;32183.05
11-01-2018;393808409;312741916;68066.69;19291.79
11-01-2018;12048338;13630;37965.51;21859.13
11-01-2018;409685020;13630;39757.63;37983.13
11-01-2018;393808409;17436;27129.31;86392.67
11-01-2018;311161686;13630;95616.67;77534.25
11-01-2018;311161686;13630;90698.00;87630.67
11-01-2018;37051;13630;28222.09;1081.26
11-01-2018;30277;13630;85485.53;53601.41
11-01-2018;92629528;13630;37254.07;44482.84
11-01-2018;10006159;13630;34094.86;9515.25
11-01-2018;12048338;13630;33460.7;32509.14
11-01-2018;37051;13630;14907.07;50436.45
11-01-2018;393808409;17436;2275.92;92424.54
11-01-2018;13630;17436;68681.44;80972.43
11-01-2018;434141714;13630;27427.04;19762.8
11-01-2018;1761691;13630;38531.21;55784.43
11-01-2018;13630;34157174;75607.36;24688.95
11-01-2018;13630;17436;74448.02;30877.31
11-01-2018;451932940;13630;12585.86;34586.96
11-01-2018;393808409;1972647;33124.87;1097.73
11-01-2018;393808409;17436;98717.39;87889.08
11-01-2018;1761691;13630;34759.45;65606.32
11-01-2018;529829506;13630;45885.8;765.73
11-01-2018;92629528;13630;51434.57;95721.83
11-01-2018;409685020;13630;80287.76;37428.94
11-01-2018;393808409;17436;25625.23;64990.31
11-01-2018;13630;17436;55805.89;56753.19
11-01-2018;1761691;13630;82619.5;70342.61
11-01-2018;1761691;13630;11716.34;6646.95
11-01-2018;529371902;13630;2831.55;67184.66
11-01-2018;434141714;13630;57745.93;65660.53
11-01-2018;8736635;13630;42177.1;71224.03
11-01-2018;311159924;13630;2223.21;65146.02
11-01-2018;13630;17436;18507.98;40807.95
11-01-2018;434141714;13630;35668.21;18610.39
11-01-2018;393808409;17436;54699.15;35971.46
11-01-2018;312741916;13630;32371.92;68854.31
11-01-2018;13630;17436;75121.58;79346.5
11-01-2018;393808409;312741916;33274.87;66341.63
11-01-2018;57223170;13630;46158.29;82563.68
11-01-2018;434141714;13630;29853.49;94306.67
11-01-2018;1761691;13630;45962.74;83232.93
11-01-2018;393808409;17436;76515.99;21150.72
11-01-2018;2639288;13630;26127.04;87323.7
11-01-2018;37051;13630;31335.9;77279.58
11-01-2018;409685020;13630;98061.97;70331.79
11-01-2018;13630;17436;247.48;75301.96
11-01-2018;393808409;17132;72321.77;940.6
11-01-2018;434141714;13630;53035.1;53267.43
11-01-2018;393808409;17436;6414.27;81554.01
11-01-2018;37051;13630;19376.12;6133.72
11-01-2018;409685020;13630;31693.29;12659.68
11-01-2018;17132;13630;6283.25;746.81
11-01-2018;434141714;13630;44336.82;89080.76
11-01-2018;6093814;13630;23094.82;28777.79
11-01-2018;393808409;17436;52906.29;41569.82
11-01-2018;6077138;13630;953.62;48794.3
11-01-2018;1761691;13630;50417.6;34261.92
11-01-2018;37051;13630;86811.24;68304.14
11-01-2018;393808409;30277;58547.73;33559.11
11-01-2018;15698716;13630;42425.6;16569.95
11-01-2018;10006159;13630;11139.74;35915.7
11-01-2018;1761691;13630;93912.35;27020.91
11-01-2018;8736635;13630;36912.05;85407.02
11-01-2018;13630;17436;22121.74;81535.85
